AÑO;MES;DIA;HORA;IDEAM
2015;3;19;17;2.015.752.261
2015;3;19;18;4.860.254.452
2015;3;19;19;0
2015;3;19;20;0
2015;3;19;21;0
2015;3;19;22;0
2015;3;19;23;0
2015;3;20;0;0
2015;3;20;1;0
2015;3;20;2;0
2015;3;20;3;0
2015;3;20;4;0
2015;3;20;5;0
2015;3;20;6;0.243914677
2015;3;20;7;3.041.247.505
2015;3;20;8;113.476.679
2015;3;20;9;2.841.510.989
2015;3;20;10;485.563.429
2015;3;20;11;6.458.263.774
2015;3;20;12;5.670.422.284
2015;3;20;13;9.204.758.613
2015;3;20;14;8.293.964.073
2015;3;20;15;6.029.109.742
2015;3;20;16;4.602.364.685
2015;3;20;17;1.695.752.261
2015;3;20;18;5.460.254.452
2015;3;20;19;0
2015;3;20;20;0
2015;3;20;21;0
2015;3;20;22;0
2015;3;20;23;0
2015;3;21;0;0
2015;3;21;1;0
2015;3;21;2;0
2015;3;21;3;0
2015;3;21;4;0
2015;3;21;5;0
2015;3;21;6;0.243914677
2015;3;21;7;3.341.247.505
2015;3;21;8;105.476.679
2015;3;21;9;3.101.510.989
2015;3;21;10;419.563.429
2015;3;21;11;7.228.263.774
2015;3;21;12;5.460.422.284
2015;3;21;13;7.094.758.613
2015;3;21;14;6.683.964.073
2015;3;21;15;3.639.109.742
2015;3;21;16;3.452.364.685
2015;3;21;17;2.595.752.261
2015;3;21;18;7.560.254.452
2015;3;21;19;0
2015;3;21;20;0
2015;3;21;21;0
2015;3;21;22;0
2015;3;21;23;0
2015;3;22;0;0
2015;3;22;1;0
2015;3;22;2;0
2015;3;22;3;0
2015;3;22;4;0
2015;3;22;5;0
2015;3;22;6;0.243914677
2015;3;22;7;2.341.247.505
2015;3;22;8;123.476.679
2015;3;22;9;2.691.510.989
2015;3;22;10;441.563.429
2015;3;22;11;5.658.263.774
2015;3;22;12;6.010.422.284
2015;3;22;13;8.104.758.613
2015;3;22;14;7.803.964.073
2015;3;22;15;3.889.109.742
2015;3;22;16;4.512.364.685
2015;3;22;17;2.095.752.261
2015;3;22;18;7.560.254.452
2015;3;22;19;0
2015;3;22;20;0
2015;3;22;21;0
2015;3;22;22;0
2015;3;22;23;0
2015;3;23;0;0
2015;3;23;1;0
2015;3;23;2;0
2015;3;23;3;0
2015;3;23;4;0
2015;3;23;5;0
2015;3;23;6;0.243914677
2015;3;23;7;2.941.247.505
2015;3;23;8;120.476.679
2015;3;23;9;3.081.510.989
2015;3;23;10;489.563.429
2015;3;23;11;6.548.263.774
2015;3;23;12;6.290.422.284
2015;3;23;13;9.254.758.613
2015;3;23;14;7.263.964.073
2015;3;23;15;3.709.109.742
2015;3;23;16;4.842.364.685
2015;3;23;17;1.805.752.261
2015;3;23;18;6.560.254.452
2015;3;23;19;0
2015;3;23;20;0
2015;3;23;21;0
2015;3;23;22;0
2015;3;23;23;0
2015;3;24;0;0
2015;3;24;1;0
2015;3;24;2;0
2015;3;24;3;0
2015;3;24;4;0
2015;3;24;5;0
2015;3;24;6;0.243914677
2015;3;24;7;3.341.247.505
2015;3;24;8;139.476.679
2015;3;24;9;2.711.510.989
2015;3;24;10;507.563.429
2015;3;24;11;6.278.263.774
2015;3;24;12;8.370.422.284
2015;3;24;13;7.004.758.613
2015;3;24;14;7.533.964.073
2015;3;24;15;5.269.109.742
2015;3;24;16;3.872.364.685
2015;3;24;17;1.795.752.261
2015;3;24;18;6.960.254.452
2015;3;24;19;0
2015;3;24;20;0
2015;3;24;21;0
2015;3;24;22;0
2015;3;24;23;0
2015;3;25;0;0
2015;3;25;1;0
2015;3;25;2;0
2015;3;25;3;0
2015;3;25;4;0
2015;3;25;5;0
2015;3;25;6;0.243914677
2015;3;25;7;2.141.247.505
2015;3;25;8;125.476.679
2015;3;25;9;2.631.510.989
2015;3;25;10;522.563.429
2015;3;25;11;7.008.263.774
2015;3;25;12;8.140.422.284
2015;3;25;13;7.774.758.613
2015;3;25;14;5.673.964.073
2015;3;25;15;5.529.109.742
2015;3;25;16;3.732.364.685
2015;3;25;17;1.765.752.261
2015;3;25;18;4.760.254.452
2015;3;25;19;0
2015;3;25;20;0
2015;3;25;21;0
2015;3;25;22;0
2015;3;25;23;0
2015;3;26;0;0
2015;3;26;1;0
2015;3;26;2;0
2015;3;26;3;0
2015;3;26;4;0
2015;3;26;5;0
2015;3;26;6;0.243914677
2015;3;26;7;2.741.247.505
2015;3;26;8;112.476.679
2015;3;26;9;3.091.510.989
2015;3;26;10;465.563.429
2015;3;26;11;7.108.263.774
2015;3;26;12;6.820.422.284
2015;3;26;13;9.414.758.613
2015;3;26;14;6.103.964.073
2015;3;26;15;6.849.109.742
2015;3;26;16;4.232.364.685
2015;3;26;17;1.575.752.261
2015;3;26;18;5.860.254.452
2015;3;26;19;0
2015;3;26;20;0
2015;3;26;21;0
2015;3;26;22;0
2015;3;26;23;0
2015;3;27;0;0
2015;3;27;1;0
2015;3;27;2;0
2015;3;27;3;0
2015;3;27;4;0
2015;3;27;5;0
2015;3;27;6;0.243914677
2015;3;27;7;3.341.247.505
2015;3;27;8;143.476.679
2015;3;27;9;3.111.510.989
2015;3;27;10;410.563.429
2015;3;27;11;5.828.263.774
2015;3;27;12;9.210.422.284
2015;3;27;13;6.934.758.613
2015;3;27;14;8.333.964.073
2015;3;27;15;4.439.109.742
2015;3;27;16;3.982.364.685
2015;3;27;17;2.025.752.261
2015;3;27;18;5.960.254.452
2015;3;27;19;0
2015;3;27;20;0
2015;3;27;21;0
2015;3;27;22;0
2015;3;27;23;0
2015;3;28;0;0
2015;3;28;1;0
2015;3;28;2;0
2015;3;28;3;0
2015;3;28;4;0
2015;3;28;5;0
2015;3;28;6;0.243914677
2015;3;28;7;2.441.247.505
2015;3;28;8;144.476.679
2015;3;28;9;2.871.510.989
2015;3;28;10;421.563.429
2015;3;28;11;5.798.263.774
2015;3;28;12;8.560.422.284
2015;3;28;13;7.894.758.613
2015;3;28;14;6.793.964.073
2015;3;28;15;5.929.109.742
2015;3;28;16;4.962.364.685
2015;3;28;17;2.225.752.261
2015;3;28;18;7.760.254.452
2015;3;28;19;0
2015;3;28;20;0
2015;3;28;21;0
2015;3;28;22;0
2015;3;28;23;0
2015;3;29;0;0
2015;3;29;1;0
2015;3;29;2;0
2015;3;29;3;0
2015;3;29;4;0
2015;3;29;5;0
2015;3;29;6;0.243914677
2015;3;29;7;2.141.247.505
2015;3;29;8;118.476.679
2015;3;29;9;3.411.510.989
2015;3;29;10;493.563.429
2015;3;29;11;6.098.263.774
2015;3;29;12;6.160.422.284
2015;3;29;13;6.624.758.613
2015;3;29;14;6.553.964.073
2015;3;29;15;5.649.109.742
2015;3;29;16;3.622.364.685
2015;3;29;17;1.965.752.261
2015;3;29;18;7.960.254.452
2015;3;29;19;0
2015;3;29;20;0
2015;3;29;21;0
2015;3;29;22;0
2015;3;29;23;0
2015;3;30;0;0
2015;3;30;1;0
2015;3;30;2;0
2015;3;30;3;0
2015;3;30;4;0
2015;3;30;5;0
2015;3;30;6;0.243914677
2015;3;30;7;1.941.247.505
2015;3;30;8;129.476.679
2015;3;30;9;2.921.510.989
2015;3;30;10;437.563.429
2015;3;30;11;6.938.263.774
2015;3;30;12;9.420.422.284
2015;3;30;13;9.404.758.613
2015;3;30;14;5.703.964.073
2015;3;30;15;3.519.109.742
2015;3;30;16;3.402.364.685
2015;3;30;17;2.595.752.261
2015;3;30;18;7.060.254.452
2015;3;30;19;0
2015;3;30;20;0
2015;3;30;21;0
2015;3;30;22;0
2015;3;30;23;0
2015;3;31;0;0
2015;3;31;1;0
2015;3;31;2;0
2015;3;31;3;0
2015;3;31;4;0
2015;3;31;5;0
2015;3;31;6;0.243914677
2015;3;31;7;2.341.247.505
2015;3;31;8;135.476.679
2015;3;31;9;2.671.510.989
2015;3;31;10;480.563.429
2015;3;31;11;6.148.263.774
2015;3;31;12;8.430.422.284
2015;3;31;13;7.814.758.613
2015;3;31;14;5.573.964.073
2015;3;31;15;4.689.109.742
2015;3;31;16;4.042.364.685
2015;3;31;17;2.085.752.261
2015;3;31;18;7.260.254.452
2015;3;31;19;0
2015;3;31;20;0
2015;3;31;21;0
2015;3;31;22;0
2015;3;31;23;0
2015;4;1;0;0
2015;4;1;1;0
2015;4;1;2;0
2015;4;1;3;0
2015;4;1;4;0
2015;4;1;5;0
2015;4;1;6;0.707713029
2015;4;1;7;2.323.113.673
2015;4;1;8;9.888.659.904
2015;4;1;9;3.954.493.605
2015;4;1;10;5.499.227.386
2015;4;1;11;5.411.982.947
2015;4;1;12;690.765.814
2015;4;1;13;7.741.798.018
2015;4;1;14;7.875.940.777
2015;4;1;15;6.307.282.263
2015;4;1;16;4.528.191.036
2015;4;1;17;202.851.127
2015;4;1;18;4.473.754.723
2015;4;1;19;0
2015;4;1;20;0
2015;4;1;21;0
2015;4;1;22;0
2015;4;1;23;0
2015;4;2;0;0
2015;4;2;1;0
2015;4;2;2;0
2015;4;2;3;0
2015;4;2;4;0
2015;4;2;5;0
2015;4;2;6;0.707713029
2015;4;2;7;4.423.113.673
2015;4;2;8;9.088.659.904
2015;4;2;9;3.304.493.605
2015;4;2;10;4.029.227.386
2015;4;2;11;5.851.982.947
2015;4;2;12;818.765.814
2015;4;2;13;8.071.798.018
2015;4;2;14;6.835.940.777
2015;4;2;15;5.177.282.263
2015;4;2;16;3.818.191.036
2015;4;2;17;150.851.127
2015;4;2;18;2.973.754.723
2015;4;2;19;0
2015;4;2;20;0
2015;4;2;21;0
2015;4;2;22;0
2015;4;2;23;0
2015;4;3;0;0
2015;4;3;1;0
2015;4;3;2;0
2015;4;3;3;0
2015;4;3;4;0
2015;4;3;5;0
2015;4;3;6;0.707713029
2015;4;3;7;4.523.113.673
2015;4;3;8;205.886.599
2015;4;3;9;2.644.493.605
2015;4;3;10;5.259.227.386
2015;4;3;11;5.831.982.947
2015;4;3;12;816.765.814
2015;4;3;13;8.751.798.018
2015;4;3;14;4.605.940.777
2015;4;3;15;4.407.282.263
2015;4;3;16;3.028.191.036
2015;4;3;17;203.851.127
2015;4;3;18;3.773.754.723
2015;4;3;19;0
2015;4;3;20;0
2015;4;3;21;0
2015;4;3;22;0
2015;4;3;23;0
2015;4;4;0;0
2015;4;4;1;0
2015;4;4;2;0
2015;4;4;3;0
2015;4;4;4;0
2015;4;4;5;0
2015;4;4;6;0.707713029
2015;4;4;7;5.523.113.673
2015;4;4;8;181.886.599
2015;4;4;9;3.024.493.605
2015;4;4;10;3.919.227.386
2015;4;4;11;4.101.982.947
2015;4;4;12;727.765.814
2015;4;4;13;5.941.798.018
2015;4;4;14;5.815.940.777
2015;4;4;15;5.467.282.263
2015;4;4;16;4.138.191.036
2015;4;4;17;161.851.127
2015;4;4;18;6.673.754.723
2015;4;4;19;0
2015;4;4;20;0
2015;4;4;21;0
2015;4;4;22;0
2015;4;4;23;0
2015;4;5;0;0
2015;4;5;1;0
2015;4;5;2;0
2015;4;5;3;0
2015;4;5;4;0
2015;4;5;5;0
2015;4;5;6;0.707713029
2015;4;5;7;3.923.113.673
2015;4;5;8;9.388.659.904
2015;4;5;9;3.194.493.605
2015;4;5;10;3.629.227.386
2015;4;5;11;5.441.982.947
2015;4;5;12;530.765.814
2015;4;5;13;7.661.798.018
2015;4;5;14;7.315.940.777
2015;4;5;15;4.577.282.263
2015;4;5;16;2.768.191.036
2015;4;5;17;146.851.127
2015;4;5;18;5.273.754.723
2015;4;5;19;0
2015;4;5;20;0
2015;4;5;21;0
2015;4;5;22;0
2015;4;5;23;0
2015;4;6;0;0
2015;4;6;1;0
2015;4;6;2;0
2015;4;6;3;0
2015;4;6;4;0
2015;4;6;5;0
2015;4;6;6;0.707713029
2015;4;6;7;5.323.113.673
2015;4;6;8;178.886.599
2015;4;6;9;1.834.493.605
2015;4;6;10;4.059.227.386
2015;4;6;11;3.821.982.947
2015;4;6;12;546.765.814
2015;4;6;13;7.891.798.018
2015;4;6;14;7.125.940.777
2015;4;6;15;4.727.282.263
2015;4;6;16;4.488.191.036
2015;4;6;17;124.851.127
2015;4;6;18;2.973.754.723
2015;4;6;19;0
2015;4;6;20;0
2015;4;6;21;0
2015;4;6;22;0
2015;4;6;23;0
2015;4;7;0;0
2015;4;7;1;0
2015;4;7;2;0
2015;4;7;3;0
2015;4;7;4;0
2015;4;7;5;0
2015;4;7;6;0.707713029
2015;4;7;7;3.123.113.673
2015;4;7;8;7.288.659.904
2015;4;7;9;3.404.493.605
2015;4;7;10;4.499.227.386
2015;4;7;11;6.461.982.947
2015;4;7;12;724.765.814
2015;4;7;13;8.431.798.018
2015;4;7;14;5.885.940.777
2015;4;7;15;6.537.282.263
2015;4;7;16;3.458.191.036
2015;4;7;17;137.851.127
2015;4;7;18;6.473.754.723
2015;4;7;19;0
2015;4;7;20;0
2015;4;7;21;0
2015;4;7;22;0
2015;4;7;23;0
2015;4;8;0;0
2015;4;8;1;0
2015;4;8;2;0
2015;4;8;3;0
2015;4;8;4;0
2015;4;8;5;0
2015;4;8;6;0.707713029
2015;4;8;7;3.223.113.673
2015;4;8;8;102.886.599
2015;4;8;9;3.744.493.605
2015;4;8;10;3.469.227.386
2015;4;8;11;5.531.982.947
2015;4;8;12;713.765.814
2015;4;8;13;7.831.798.018
2015;4;8;14;5.625.940.777
2015;4;8;15;4.957.282.263
2015;4;8;16;2.858.191.036
2015;4;8;17;101.851.127
2015;4;8;18;6.773.754.723
2015;4;8;19;0
2015;4;8;20;0
2015;4;8;21;0
2015;4;8;22;0
2015;4;8;23;0
2015;4;9;0;0
2015;4;9;1;0
2015;4;9;2;0
2015;4;9;3;0
2015;4;9;4;0
2015;4;9;5;0
2015;4;9;6;0.707713029
2015;4;9;7;4.023.113.673
2015;4;9;8;182.886.599
2015;4;9;9;2.014.493.605
2015;4;9;10;4.029.227.386
2015;4;9;11;7.121.982.947
2015;4;9;12;818.765.814
2015;4;9;13;7.481.798.018
2015;4;9;14;7.245.940.777
2015;4;9;15;5.087.282.263
2015;4;9;16;4.108.191.036
2015;4;9;17;175.851.127
2015;4;9;18;4.273.754.723
2015;4;9;19;0
2015;4;9;20;0
2015;4;9;21;0
2015;4;9;22;0
2015;4;9;23;0
2015;4;10;0;0
2015;4;10;1;0
2015;4;10;2;0
2015;4;10;3;0
2015;4;10;4;0
2015;4;10;5;0
2015;4;10;6;0.707713029
2015;4;10;7;4.923.113.673
2015;4;10;8;178.886.599
2015;4;10;9;4.004.493.605
2015;4;10;10;2.839.227.386
2015;4;10;11;6.021.982.947
2015;4;10;12;549.765.814
2015;4;10;13;8.251.798.018
2015;4;10;14;4.705.940.777
2015;4;10;15;3.597.282.263
2015;4;10;16;2.668.191.036
2015;4;10;17;173.851.127
2015;4;10;18;4.173.754.723
2015;4;10;19;0
2015;4;10;20;0
2015;4;10;21;0
2015;4;10;22;0
2015;4;10;23;0
2015;4;11;0;0
2015;4;11;1;0
2015;4;11;2;0
2015;4;11;3;0
2015;4;11;4;0
2015;4;11;5;0
2015;4;11;6;0.707713029
2015;4;11;7;5.323.113.673
2015;4;11;8;8.288.659.904
2015;4;11;9;3.514.493.605
2015;4;11;10;3.089.227.386
2015;4;11;11;6.701.982.947
2015;4;11;12;787.765.814
2015;4;11;13;8.351.798.018
2015;4;11;14;7.025.940.777
2015;4;11;15;6.427.282.263
2015;4;11;16;3.528.191.036
2015;4;11;17;206.851.127
2015;4;11;18;5.473.754.723
2015;4;11;19;0
2015;4;11;20;0
2015;4;11;21;0
2015;4;11;22;0
2015;4;11;23;0
2015;4;12;0;0
2015;4;12;1;0
2015;4;12;2;0
2015;4;12;3;0
2015;4;12;4;0
2015;4;12;5;0
2015;4;12;6;0.707713029
2015;4;12;7;5.323.113.673
2015;4;12;8;9.588.659.904
2015;4;12;9;1.474.493.605
2015;4;12;10;4.789.227.386
2015;4;12;11;5.801.982.947
2015;4;12;12;522.765.814
2015;4;12;13;7.021.798.018
2015;4;12;14;7.055.940.777
2015;4;12;15;3.997.282.263
2015;4;12;16;3.948.191.036
2015;4;12;17;214.851.127
2015;4;12;18;5.573.754.723
2015;4;12;19;0
2015;4;12;20;0
2015;4;12;21;0
2015;4;12;22;0
2015;4;12;23;0
2015;4;13;0;0
2015;4;13;1;0
2015;4;13;2;0
2015;4;13;3;0
2015;4;13;4;0
2015;4;13;5;0
2015;4;13;6;0.707713029
2015;4;13;7;4.623.113.673
2015;4;13;8;140.886.599
2015;4;13;9;3.474.493.605
2015;4;13;10;5.639.227.386
2015;4;13;11;4.121.982.947
2015;4;13;12;547.765.814
2015;4;13;13;7.011.798.018
2015;4;13;14;6.535.940.777
2015;4;13;15;6.427.282.263
2015;4;13;16;3.038.191.036
2015;4;13;17;214.851.127
2015;4;13;18;6.673.754.723
2015;4;13;19;0
2015;4;13;20;0
2015;4;13;21;0
2015;4;13;22;0
2015;4;13;23;0
2015;4;14;0;0
2015;4;14;1;0
2015;4;14;2;0
2015;4;14;3;0
2015;4;14;4;0
2015;4;14;5;0
2015;4;14;6;0.707713029
2015;4;14;7;2.323.113.673
2015;4;14;8;191.886.599
2015;4;14;9;3.324.493.605
2015;4;14;10;4.149.227.386
2015;4;14;11;3.451.982.947
2015;4;14;12;711.765.814
2015;4;14;13;5.841.798.018
2015;4;14;14;8.175.940.777
2015;4;14;15;5.827.282.263
2015;4;14;16;4.208.191.036
2015;4;14;17;127.851.127
2015;4;14;18;4.473.754.723
2015;4;14;19;0
2015;4;14;20;0
2015;4;14;21;0
2015;4;14;22;0
2015;4;14;23;0
2015;4;15;0;0
2015;4;15;1;0
2015;4;15;2;0
2015;4;15;3;0
2015;4;15;4;0
2015;4;15;5;0
2015;4;15;6;0.707713029
2015;4;15;7;3.123.113.673
2015;4;15;8;118.886.599
2015;4;15;9;3.344.493.605
2015;4;15;10;4.469.227.386
2015;4;15;11;4.911.982.947
2015;4;15;12;511.765.814
2015;4;15;13;5.591.798.018
2015;4;15;14;5.455.940.777
2015;4;15;15;3.657.282.263
2015;4;15;16;4.378.191.036
2015;4;15;17;163.851.127
2015;4;15;18;3.773.754.723
2015;4;15;19;0
2015;4;15;20;0
2015;4;15;21;0
2015;4;15;22;0
2015;4;15;23;0
2015;4;16;0;0
2015;4;16;1;0
2015;4;16;2;0
2015;4;16;3;0
2015;4;16;4;0
2015;4;16;5;0
2015;4;16;6;0.707713029
2015;4;16;7;5.023.113.673
2015;4;16;8;120.886.599
2015;4;16;9;2.364.493.605
2015;4;16;10;4.009.227.386
2015;4;16;11;7.141.982.947
2015;4;16;12;532.765.814
2015;4;16;13;7.591.798.018
2015;4;16;14;8.385.940.777
2015;4;16;15;3.537.282.263
2015;4;16;16;4.238.191.036
2015;4;16;17;152.851.127
2015;4;16;18;5.973.754.723
2015;4;16;19;0
2015;4;16;20;0
2015;4;16;21;0
2015;4;16;22;0
2015;4;16;23;0
2015;4;17;0;0
2015;4;17;1;0
2015;4;17;2;0
2015;4;17;3;0
2015;4;17;4;0
2015;4;17;5;0
2015;4;17;6;0.707713029
2015;4;17;7;2.323.113.673
2015;4;17;8;191.886.599
2015;4;17;9;3.624.493.605
2015;4;17;10;4.369.227.386
2015;4;17;11;4.891.982.947
2015;4;17;12;815.765.814
2015;4;17;13;8.841.798.018
2015;4;17;14;5.715.940.777
2015;4;17;15;4.527.282.263
2015;4;17;16;3.388.191.036
2015;4;17;17;230.851.127
2015;4;17;18;6.573.754.723
2015;4;17;19;0
2015;4;17;20;0
2015;4;17;21;0
2015;4;17;22;0
2015;4;17;23;0
2015;4;18;0;0
2015;4;18;1;0
2015;4;18;2;0
2015;4;18;3;0
2015;4;18;4;0
2015;4;18;5;0
2015;4;18;6;0.707713029
2015;4;18;7;5.223.113.673
2015;4;18;8;150.886.599
2015;4;18;9;2.244.493.605
2015;4;18;10;4.969.227.386
2015;4;18;11;4.321.982.947
2015;4;18;12;783.765.814
2015;4;18;13;6.021.798.018
2015;4;18;14;4.635.940.777
2015;4;18;15;4.357.282.263
2015;4;18;16;2.848.191.036
2015;4;18;17;106.851.127
2015;4;18;18;5.873.754.723
2015;4;18;19;0
2015;4;18;20;0
2015;4;18;21;0
2015;4;18;22;0
2015;4;18;23;0
2015;4;19;0;0
2015;4;19;1;0
2015;4;19;2;0
2015;4;19;3;0
2015;4;19;4;0
2015;4;19;5;0
2015;4;19;6;0.707713029
2015;4;19;7;2.523.113.673
2015;4;19;8;170.886.599
2015;4;19;9;2.204.493.605
2015;4;19;10;4.569.227.386
2015;4;19;11;5.491.982.947
2015;4;19;12;872.765.814
2015;4;19;13;6.071.798.018
2015;4;19;14;4.605.940.777
2015;4;19;15;4.647.282.263
2015;4;19;16;3.728.191.036
2015;4;19;17;134.851.127
2015;4;19;18;6.373.754.723
2015;4;19;19;0
2015;4;19;20;0
2015;4;19;21;0
2015;4;19;22;0
2015;4;19;23;0
2015;4;20;0;0
2015;4;20;1;0
2015;4;20;2;0
2015;4;20;3;0
2015;4;20;4;0
2015;4;20;5;0
2015;4;20;6;0.707713029
2015;4;20;7;3.323.113.673
2015;4;20;8;135.886.599
2015;4;20;9;2.464.493.605
2015;4;20;10;5.349.227.386
2015;4;20;11;6.461.982.947
2015;4;20;12;509.765.814
2015;4;20;13;8.871.798.018
2015;4;20;14;7.815.940.777
2015;4;20;15;4.857.282.263
2015;4;20;16;4.388.191.036
2015;4;20;17;197.851.127
2015;4;20;18;7.273.754.723
2015;4;20;19;0
2015;4;20;20;0
2015;4;20;21;0
2015;4;20;22;0
2015;4;20;23;0
2015;4;21;0;0
2015;4;21;1;0
2015;4;21;2;0
2015;4;21;3;0
2015;4;21;4;0
2015;4;21;5;0
2015;4;21;6;0.707713029
2015;4;21;7;4.423.113.673
2015;4;21;8;9.388.659.904
2015;4;21;9;3.674.493.605
2015;4;21;10;4.259.227.386
2015;4;21;11;4.051.982.947
2015;4;21;12;862.765.814
2015;4;21;13;7.871.798.018
2015;4;21;14;5.375.940.777
2015;4;21;15;3.547.282.263
2015;4;21;16;2.308.191.036
2015;4;21;17;179.851.127
2015;4;21;18;3.873.754.723
2015;4;21;19;0
2015;4;21;20;0
2015;4;21;21;0
2015;4;21;22;0
2015;4;21;23;0
2015;4;22;0;0
2015;4;22;1;0
2015;4;22;2;0
2015;4;22;3;0
2015;4;22;4;0
2015;4;22;5;0
2015;4;22;6;0.707713029
2015;4;22;7;5.323.113.673
2015;4;22;8;127.886.599
2015;4;22;9;3.394.493.605
2015;4;22;10;3.139.227.386
2015;4;22;11;6.001.982.947
2015;4;22;12;644.765.814
2015;4;22;13;7.871.798.018
2015;4;22;14;5.955.940.777
2015;4;22;15;5.067.282.263
2015;4;22;16;3.308.191.036
2015;4;22;17;212.851.127
2015;4;22;18;4.973.754.723
2015;4;22;19;0
2015;4;22;20;0
2015;4;22;21;0
2015;4;22;22;0
2015;4;22;23;0
2015;4;23;0;0
2015;4;23;1;0
2015;4;23;2;0
2015;4;23;3;0
2015;4;23;4;0
2015;4;23;5;0
2015;4;23;6;0.707713029
2015;4;23;7;5.223.113.673
2015;4;23;8;128.886.599
2015;4;23;9;2.214.493.605
2015;4;23;10;2.949.227.386
2015;4;23;11;5.671.982.947
2015;4;23;12;771.765.814
2015;4;23;13;6.001.798.018
2015;4;23;14;6.715.940.777
2015;4;23;15;4.927.282.263
2015;4;23;16;3.228.191.036
2015;4;23;17;222.851.127
2015;4;23;18;6.273.754.723
2015;4;23;19;0
2015;4;23;20;0
2015;4;23;21;0
2015;4;23;22;0
2015;4;23;23;0
2015;4;24;0;0
2015;4;24;1;0
2015;4;24;2;0
2015;4;24;3;0
2015;4;24;4;0
2015;4;24;5;0
2015;4;24;6;0.707713029
2015;4;24;7;5.423.113.673
2015;4;24;8;8.988.659.904
2015;4;24;9;2.984.493.605
2015;4;24;10;3.249.227.386
2015;4;24;11;6.521.982.947
2015;4;24;12;699.765.814
2015;4;24;13;5.291.798.018
2015;4;24;14;6.155.940.777
2015;4;24;15;6.817.282.263
2015;4;24;16;2.418.191.036
2015;4;24;17;182.851.127
2015;4;24;18;2.973.754.723
2015;4;24;19;0
2015;4;24;20;0
2015;4;24;21;0
2015;4;24;22;0
2015;4;24;23;0
2015;4;25;0;0
2015;4;25;1;0
2015;4;25;2;0
2015;4;25;3;0
2015;4;25;4;0
2015;4;25;5;0
2015;4;25;6;0.707713029
2015;4;25;7;3.923.113.673
2015;4;25;8;166.886.599
2015;4;25;9;1.964.493.605
2015;4;25;10;4.099.227.386
2015;4;25;11;5.481.982.947
2015;4;25;12;603.765.814
2015;4;25;13;6.261.798.018
2015;4;25;14;7.075.940.777
2015;4;25;15;5.487.282.263
2015;4;25;16;3.698.191.036
2015;4;25;17;242.851.127
2015;4;25;18;7.273.754.723
2015;4;25;19;0
2015;4;25;20;0
2015;4;25;21;0
2015;4;25;22;0
2015;4;25;23;0
2015;4;26;0;0
2015;4;26;1;0
2015;4;26;2;0
2015;4;26;3;0
2015;4;26;4;0
2015;4;26;5;0
2015;4;26;6;0.707713029
2015;4;26;7;2.123.113.673
2015;4;26;8;7.188.659.904
2015;4;26;9;2.784.493.605
2015;4;26;10;4.899.227.386
2015;4;26;11;5.501.982.947
2015;4;26;12;558.765.814
2015;4;26;13;6.851.798.018
2015;4;26;14;6.975.940.777
2015;4;26;15;3.717.282.263
2015;4;26;16;2.268.191.036
2015;4;26;17;144.851.127
2015;4;26;18;5.873.754.723
2015;4;26;19;0
2015;4;26;20;0
2015;4;26;21;0
2015;4;26;22;0
2015;4;26;23;0
2015;4;27;0;0
2015;4;27;1;0
2015;4;27;2;0
2015;4;27;3;0
2015;4;27;4;0
2015;4;27;5;0
2015;4;27;6;0.707713029
2015;4;27;7;4.323.113.673
2015;4;27;8;151.886.599
2015;4;27;9;2.174.493.605
2015;4;27;10;3.449.227.386
2015;4;27;11;3.401.982.947
2015;4;27;12;785.765.814
2015;4;27;13;5.551.798.018
2015;4;27;14;5.755.940.777
2015;4;27;15;3.957.282.263
2015;4;27;16;2.508.191.036
2015;4;27;17;147.851.127
2015;4;27;18;3.973.754.723
2015;4;27;19;0
2015;4;27;20;0
2015;4;27;21;0
2015;4;27;22;0
2015;4;27;23;0
2015;4;28;0;0
2015;4;28;1;0
2015;4;28;2;0
2015;4;28;3;0
2015;4;28;4;0
2015;4;28;5;0
2015;4;28;6;0.707713029
2015;4;28;7;5.223.113.673
2015;4;28;8;9.388.659.904
2015;4;28;9;3.924.493.605
2015;4;28;10;3.749.227.386
2015;4;28;11;4.551.982.947
2015;4;28;12;660.765.814
2015;4;28;13;6.511.798.018
2015;4;28;14;4.695.940.777
2015;4;28;15;3.367.282.263
2015;4;28;16;4.498.191.036
2015;4;28;17;173.851.127
2015;4;28;18;3.373.754.723
2015;4;28;19;0
2015;4;28;20;0
2015;4;28;21;0
2015;4;28;22;0
2015;4;28;23;0
2015;4;29;0;0
2015;4;29;1;0
2015;4;29;2;0
2015;4;29;3;0
2015;4;29;4;0
2015;4;29;5;0
2015;4;29;6;0.707713029
2015;4;29;7;2.523.113.673
2015;4;29;8;102.886.599
2015;4;29;9;3.854.493.605
2015;4;29;10;3.719.227.386
2015;4;29;11;4.201.982.947
2015;4;29;12;632.765.814
2015;4;29;13;6.251.798.018
2015;4;29;14;7.365.940.777
2015;4;29;15;3.697.282.263
2015;4;29;16;2.868.191.036
2015;4;29;17;159.851.127
2015;4;29;18;3.073.754.723
2015;4;29;19;0
2015;4;29;20;0
2015;4;29;21;0
2015;4;29;22;0
2015;4;29;23;0
2015;4;30;0;0
2015;4;30;1;0
2015;4;30;2;0
2015;4;30;3;0
2015;4;30;4;0
2015;4;30;5;0
2015;4;30;6;0.707713029
2015;4;30;7;4.623.113.673
2015;4;30;8;6.888.659.904
2015;4;30;9;1.744.493.605
2015;4;30;10;5.409.227.386
